datetime,temp,humidity,pressure,wind_speed,wind_deg,clouds,pm10,pm2_5,co,no2,so2,o3,nh3,aqi,unix_time,hour,day,month,weekday
2025-12-03 17:00:00+00:00,7.0,86.49351,1008.0,9.044888,174.2895,8.0,13.3,8.3,213.0,53.3,3.2,19.0,6.1,33.45486,1764781200000,17,3,12,2
2025-12-03 18:00:00+00:00,6.6,90.147224,1007.8,10.440001,180.0,23.0,15.1,9.1,219.0,60.1,3.6,12.0,5.4,33.80208,1764784800000,18,3,12,2
2025-12-03 19:00:00+00:00,6.6,88.90064,1007.6,9.9,180.0,76.0,14.9,9.9,224.0,58.9,4.3,12.0,5.1,34.0625,1764788400000,19,3,12,2
2025-12-03 20:00:00+00:00,6.15,90.11334,1007.1,9.0018,168.46541,98.0,14.4,10.0,200.0,50.9,3.8,17.0,4.1,34.288193,1764792000000,20,3,12,2
2025-12-03 21:00:00+00:00,6.15,89.799225,1006.4,8.936778,152.4028,100.0,14.5,9.6,186.0,41.3,3.5,23.0,3.5,34.51389,1764795600000,21,3,12,2
2025-12-03 22:00:00+00:00,6.45,88.2698,1005.8,10.399576,156.54095,100.0,13.8,9.0,181.0,36.5,2.9,29.0,3.1,34.739582,1764799200000,22,3,12,2
2025-12-03 23:00:00+00:00,7.1,86.80518,1005.1,12.413476,163.14153,100.0,13.3,8.8,176.0,32.2,2.5,35.0,2.9,34.791664,1764802800000,23,3,12,2
2025-12-04 00:00:00+00:00,7.3,87.73401,1004.5,12.739371,156.69508,100.0,11.5,7.4,169.0,21.8,1.7,44.0,2.2,34.791668,1764806400000,0,4,12,3
2025-12-04 01:00:00+00:00,7.25,87.72941,1003.3,12.081473,151.5259,100.0,10.7,7.2,161.0,15.5,1.2,51.0,1.7,34.618057,1764810000000,1,4,12,3
2025-12-04 02:00:00+00:00,7.3,88.95927,1002.4,11.9466305,149.18436,100.0,10.1,6.2,154.0,13.5,1.0,45.0,1.5,34.496525,1764813600000,2,4,12,3
2025-12-04 03:00:00+00:00,7.4,88.6601,1001.4,13.036026,144.5542,100.0,10.0,6.0,151.0,12.1,1.1,50.0,0.9,34.253475,1764817200000,3,4,12,3
2025-12-04 04:00:00+00:00,7.5,89.59334,1000.3,13.379461,146.5237,91.0,10.0,5.9,152.0,12.1,1.1,55.0,0.6,33.975693,1764820800000,4,4,12,3
2025-12-04 05:00:00+00:00,7.65,88.37542,999.2,13.799087,149.42085,100.0,9.5,6.0,152.0,11.0,1.3,56.0,0.5,33.645832,1764824400000,5,4,12,3
2025-12-04 06:00:00+00:00,7.45,88.97178,998.6,12.204212,142.792,98.0,9.1,6.0,155.0,13.4,1.5,50.0,0.7,33.420135,1764828000000,6,4,12,3
2025-12-04 07:00:00+00:00,7.25,88.64726,997.9,12.632101,130.95541,100.0,9.3,5.7,159.0,16.7,1.9,49.0,1.5,33.125,1764831600000,7,4,12,3
2025-12-04 08:00:00+00:00,7.7,88.99256,997.3,13.493999,136.08084,100.0,8.0,5.3,163.0,26.2,2.2,48.0,2.0,32.465275,1764835200000,8,4,12,3
2025-12-04 09:00:00+00:00,7.95,88.09717,996.7,13.287122,125.628,100.0,7.3,4.7,159.0,21.7,1.8,49.0,1.8,31.475693,1764838800000,9,4,12,3
2025-12-04 10:00:00+00:00,7.95,90.24791,995.7,14.021525,119.197395,100.0,6.3,4.1,153.0,18.9,1.5,54.0,2.0,30.34722,1764842400000,10,4,12,3
2025-12-04 11:00:00+00:00,7.85,93.71659,994.4,16.595179,114.34108,100.0,5.9,3.5,147.0,16.4,1.5,59.0,1.7,29.20139,1764846000000,11,4,12,3
2025-12-04 12:00:00+00:00,8.15,91.510605,994.6,12.261157,139.76372,100.0,4.2,2.6,148.0,13.0,1.3,61.0,1.6,28.559027,1764849600000,12,4,12,3
2025-12-04 13:00:00+00:00,7.3,95.64336,994.6,16.224981,252.57005,100.0,4.8,2.9,151.0,12.6,1.3,62.0,1.9,27.899307,1764853200000,13,4,12,3
2025-12-04 14:00:00+00:00,7.0,93.35223,995.8,16.1017,264.22577,100.0,6.2,3.7,153.0,15.6,1.4,63.0,2.2,27.378473,1764856800000,14,4,12,3
2025-12-04 15:00:00+00:00,6.9,90.79745,996.8,16.1017,264.22577,100.0,8.8,4.4,166.0,21.2,1.5,59.0,2.6,27.01389,1764860400000,15,4,12,3
2025-12-04 16:00:00+00:00,6.35,91.39275,997.8,12.410866,250.51378,8.0,11.9,5.0,177.0,30.5,2.0,48.0,3.4,26.666664,1764864000000,16,4,12,3
2025-12-04 17:00:00+00:00,5.5,93.60088,998.8,10.234705,235.75092,5.0,14.6,6.4,188.0,41.0,2.4,36.0,4.3,26.379868,1764867600000,17,4,12,3
2025-12-04 18:00:00+00:00,5.4,92.29483,999.7,10.8792095,231.04408,1.0,12.8,7.5,209.0,52.5,3.1,23.0,4.6,25.937494,1764871200000,18,4,12,3
2025-12-04 19:00:00+00:00,4.7,92.25288,1000.6,9.7880945,237.77127,5.0,15.5,9.1,240.0,62.7,3.6,12.0,5.1,30.880615,1764874800000,19,4,12,3
2025-12-04 20:00:00+00:00,4.15,92.54645,1001.4,9.016185,243.94656,1.0,17.7,10.3,243.0,62.8,4.4,8.0,5.3,30.929867,1764878400000,20,4,12,3
2025-12-04 21:00:00+00:00,3.5,93.1684,1002.3,7.24486,243.43501,0.0,18.1,11.6,247.0,62.2,5.3,6.0,5.5,30.63436,1764882000000,21,4,12,3
2025-12-04 22:00:00+00:00,2.8,94.133705,1003.0,6.1437774,238.17259,0.0,19.2,13.4,257.0,61.9,6.7,4.0,5.7,30.486605,1764885600000,22,4,12,3
2025-12-04 23:00:00+00:00,2.2,95.12302,1003.6,5.6233797,230.19447,0.0,20.2,14.1,262.0,61.6,5.4,2.0,5.9,30.338848,1764889200000,23,4,12,3
2025-12-05 00:00:00+00:00,2.45,93.445946,1004.2,7.8149853,241.07367,0.0,20.6,13.1,231.0,56.3,3.7,3.0,4.3,27.728525,1764892800000,0,5,12,4
2025-12-05 01:00:00+00:00,1.6,94.07766,1004.8,6.452441,239.85869,0.0,20.4,12.7,219.0,51.4,3.6,11.0,3.7,28.593752,1764896400000,1,5,12,4
2025-12-05 02:00:00+00:00,1.1,94.394966,1005.4,5.896202,238.73633,0.0,18.5,11.4,210.0,38.5,3.4,19.0,2.4,29.548613,1764900000000,2,5,12,4
2025-12-05 03:00:00+00:00,0.35,95.050354,1005.9,5.22,226.39711,0.0,16.6,11.4,201.0,36.8,3.4,15.0,1.5,30.45139,1764903600000,3,5,12,4
2025-12-05 04:00:00+00:00,-0.2,95.376144,1006.3,5.369916,219.55963,0.0,15.6,11.2,182.0,36.7,3.3,11.0,1.1,31.388887,1764907200000,4,5,12,4
2025-12-05 05:00:00+00:00,-0.35,94.67547,1006.9,5.1919937,213.6901,0.0,15.4,10.4,176.0,34.9,3.4,9.0,1.1,32.309025,1764910800000,5,5,12,4
2025-12-05 06:00:00+00:00,0.35,93.336006,1007.1,5.7599998,180.0,48.0,15.9,10.5,185.0,39.8,3.8,4.0,1.9,33.072914,1764914400000,6,5,12,4
2025-12-05 07:00:00+00:00,-0.3,90.60221,1007.4,6.5520988,200.92458,100.0,18.2,12.5,223.0,54.0,5.5,1.0,4.6,33.854164,1764918000000,7,5,12,4
2025-12-05 08:00:00+00:00,1.15,87.46654,1007.5,8.6867485,185.94676,100.0,19.9,13.6,258.0,69.0,7.5,1.0,6.9,35.034718,1764921600000,8,5,12,4
2025-12-05 09:00:00+00:00,2.75,83.90652,1007.6,11.53265,177.31628,99.0,20.1,15.1,276.0,71.4,9.0,5.0,7.9,36.475693,1764925200000,9,5,12,4
2025-12-05 10:00:00+00:00,4.75,82.07182,1007.2,13.1041975,164.05453,94.0,17.2,12.1,243.0,59.5,7.9,10.0,6.3,38.28125,1764928800000,10,5,12,4
2025-12-05 11:00:00+00:00,6.65,78.0805,1006.8,13.948548,162.7341,29.0,14.0,9.1,203.0,44.7,4.4,33.0,4.0,39.670135,1764932400000,11,5,12,4
2025-12-05 12:00:00+00:00,7.7,81.31211,1006.0,9.12513,157.98866,34.0,11.8,7.0,176.0,31.0,2.7,46.0,3.2,40.64236,1764936000000,12,5,12,4
2025-12-05 13:00:00+00:00,8.65,74.39215,1005.0,14.440443,175.71092,100.0,10.4,4.8,165.0,21.6,2.0,52.0,2.6,41.406254,1764939600000,13,5,12,4
2025-12-05 14:00:00+00:00,8.6,74.64414,1004.0,16.380987,167.94923,100.0,11.0,5.0,161.0,19.6,1.5,56.0,3.0,41.736115,1764943200000,14,5,12,4
2025-12-05 15:00:00+00:00,8.25,75.636314,1002.7,18.644558,164.89037,100.0,11.0,5.0,159.0,17.9,1.3,60.0,2.7,41.96181,1764946800000,15,5,12,4
2025-12-05 16:00:00+00:00,7.75,79.911446,1001.4,19.751667,161.39984,100.0,9.1,5.4,160.0,19.0,1.2,63.0,1.4,42.065975,1764950400000,16,5,12,4
2025-12-05 17:00:00+00:00,7.35,82.40942,1000.4,20.844278,163.44286,100.0,8.9,4.9,158.0,16.4,1.1,60.0,1.5,42.135418,1764954000000,17,5,12,4
2025-12-05 18:00:00+00:00,7.75,82.460526,998.6,23.192074,164.2378,100.0,7.7,4.3,156.0,19.0,1.1,63.0,1.3,41.875,1764957600000,18,5,12,4
2025-12-05 19:00:00+00:00,7.05,87.40645,996.4,28.65168,159.40175,100.0,4.9,3.6,159.0,16.7,1.3,66.0,1.2,41.319447,1764961200000,19,5,12,4
2025-12-05 20:00:00+00:00,7.45,87.14143,995.5,30.222849,167.61925,100.0,5.7,3.5,150.0,14.0,1.2,68.0,1.0,40.364586,1764964800000,20,5,12,4
2025-12-05 21:00:00+00:00,8.2,88.11946,994.5,29.301878,174.35954,100.0,5.9,3.3,152.0,13.9,1.1,66.0,0.7,39.184032,1764968400000,21,5,12,4
2025-12-05 22:00:00+00:00,9.0,90.63383,993.7,27.459883,184.8883,98.0,4.8,3.4,148.0,15.2,1.2,63.0,0.8,37.743057,1764972000000,22,5,12,4
2025-12-05 23:00:00+00:00,9.65,88.85016,993.4,19.340576,194.55362,86.0,5.6,3.6,140.0,14.0,1.1,61.0,0.8,36.006947,1764975600000,23,5,12,4
2025-12-06 00:00:00+00:00,9.85,91.93019,993.2,17.304358,198.81198,47.0,5.9,4.2,130.0,11.6,0.8,58.0,1.0,34.18403,1764979200000,0,6,12,5
2025-12-06 01:00:00+00:00,9.5,92.220894,992.7,17.254667,200.13638,30.0,6.6,4.5,132.0,9.6,0.7,60.0,0.4,32.63889,1764982800000,1,6,12,5
2025-12-06 02:00:00+00:00,9.2,92.516914,992.9,17.072504,204.94388,30.0,8.2,4.5,130.0,8.8,0.7,65.0,0.3,31.215277,1764986400000,2,6,12,5
2025-12-06 03:00:00+00:00,9.0,92.82068,992.8,16.42346,207.40749,100.0,10.9,4.7,128.0,7.9,0.6,66.0,0.2,30.01736,1764990000000,3,6,12,5
2025-12-06 04:00:00+00:00,8.9,91.24731,992.8,17.15297,208.1785,100.0,11.9,4.7,125.0,7.4,0.6,70.0,0.1,29.394712,1764993600000,4,6,12,5
2025-12-06 05:00:00+00:00,9.0,89.09978,992.9,16.67795,214.89078,100.0,11.3,4.2,124.0,6.9,0.6,74.0,0.2,29.510668,1764997200000,5,6,12,5
2025-12-06 06:00:00+00:00,9.3,89.73386,993.4,15.833861,220.38927,100.0,10.3,3.8,126.0,7.4,0.9,74.0,0.3,29.974491,1765000800000,6,6,12,5
2025-12-06 07:00:00+00:00,9.75,86.471375,993.4,17.326813,214.84581,100.0,8.4,3.9,132.0,10.8,1.2,70.0,0.6,30.612246,1765004400000,7,6,12,5
2025-12-06 08:00:00+00:00,9.75,86.471375,993.9,17.065859,217.71605,100.0,8.0,3.7,138.0,14.0,1.4,63.0,0.9,31.134043,1765008000000,8,6,12,5
2025-12-06 09:00:00+00:00,10.1,83.60891,994.4,17.95043,223.7812,100.0,8.7,3.5,141.0,14.7,1.4,62.0,0.9,31.423933,1765011600000,9,6,12,5
2025-12-06 10:00:00+00:00,10.6,80.04155,995.0,17.057314,225.85501,28.0,7.6,3.4,142.0,13.9,1.3,61.0,1.0,31.53989,1765015200000,10,6,12,5
2025-12-06 11:00:00+00:00,11.45,76.69201,995.4,17.714231,227.88304,98.0,8.3,3.8,142.0,11.4,1.2,65.0,1.0,31.307978,1765018800000,11,6,12,5
2025-12-06 12:00:00+00:00,11.75,76.74031,996.0,20.618448,236.03242,100.0,8.0,3.9,140.0,10.8,0.9,67.0,1.0,31.25,1765022400000,12,6,12,5
2025-12-06 13:00:00+00:00,11.1,82.32006,996.3,19.660416,229.45569,63.0,8.0,3.9,144.0,10.4,1.0,66.0,1.0,31.076067,1765026000000,13,6,12,5
2025-12-06 14:00:00+00:00,11.6,78.033295,996.7,18.126455,237.57246,100.0,7.6,3.8,142.0,11.2,0.9,66.0,1.0,30.612246,1765029600000,14,6,12,5
2025-12-06 15:00:00+00:00,11.5,77.48844,997.4,19.179081,240.7888,77.0,7.2,3.4,144.0,12.0,0.9,65.0,1.1,30.148422,1765033200000,15,6,12,5
2025-12-06 16:00:00+00:00,10.85,79.53225,998.4,18.603678,241.69934,100.0,7.7,3.6,146.0,13.2,0.9,59.0,1.2,29.858532,1765036800000,16,6,12,5
2025-12-06 17:00:00+00:00,10.75,79.24657,999.2,17.534992,238.43108,41.0,8.3,3.9,149.0,15.9,1.1,60.0,1.2,29.626625,1765040400000,17,6,12,5
2025-12-06 18:00:00+00:00,10.55,80.30852,1000.1,18.218275,232.22426,91.0,8.5,4.0,156.0,17.9,1.3,59.0,1.2,29.510668,1765044000000,18,6,12,5
2025-12-06 19:00:00+00:00,10.35,79.45985,1000.7,17.574675,237.12373,22.0,9.6,4.7,153.0,18.7,1.5,58.0,1.2,29.394712,1765047600000,19,6,12,5
2025-12-06 20:00:00+00:00,10.05,78.60146,1001.3,15.83693,238.47787,18.0,10.1,4.7,147.0,18.1,1.6,59.0,1.2,28.988869,1765051200000,20,6,12,5
2025-12-06 21:00:00+00:00,9.7,78.00845,1001.9,14.926983,236.3099,18.0,10.1,4.5,146.0,18.8,1.7,58.0,1.2,28.525045,1765054800000,21,6,12,5
2025-12-06 22:00:00+00:00,9.15,80.388695,1002.7,14.148046,233.2758,10.0,10.8,4.6,147.0,19.3,1.5,57.0,1.1,28.061222,1765058400000,22,6,12,5
2025-12-06 23:00:00+00:00,8.9,81.4731,1003.2,13.896187,233.42688,22.0,10.5,4.9,146.0,16.0,1.2,57.0,1.1,27.539427,1765062000000,23,6,12,5
2025-12-07 00:00:00+00:00,8.95,83.75937,1003.4,12.599998,233.13002,95.0,16.4,6.9,146.0,13.5,1.1,58.0,1.0,27.075603,1765065600000,0,7,12,6
2025-12-07 01:00:00+00:00,8.6,85.17445,1003.6,11.666721,231.89238,94.0,16.5,6.9,141.0,12.5,1.0,59.0,0.8,27.017624,1765069200000,1,7,12,6
2025-12-07 02:00:00+00:00,8.3,87.82558,1003.6,11.074023,225.65846,100.0,15.9,6.5,140.0,12.7,1.0,58.0,0.7,26.959646,1765072800000,2,7,12,6
2025-12-07 03:00:00+00:00,8.2,89.34069,1003.7,9.957108,220.60121,100.0,15.0,6.2,139.0,14.1,1.0,52.0,0.6,26.90167,1765076400000,3,7,12,6
2025-12-07 04:00:00+00:00,8.25,90.580414,1003.1,9.165871,199.50253,100.0,13.5,6.0,143.0,14.9,1.4,42.0,0.4,26.553804,1765080000000,4,7,12,6
2025-12-07 05:00:00+00:00,8.55,92.47961,1002.8,9.0645685,186.84268,100.0,11.7,6.3,143.0,17.6,1.7,38.0,0.4,25.568182,1765083600000,5,7,12,6
2025-12-07 06:00:00+00:00,8.5,94.068275,1002.4,8.281956,178.75467,100.0,12.1,6.3,143.0,21.5,2.1,36.0,0.5,24.408627,1765087200000,6,7,12,6
2025-12-07 07:00:00+00:00,9.4,95.06928,1002.5,9.779817,173.6599,100.0,11.9,6.2,151.0,34.2,2.7,29.0,1.4,23.191093,1765090800000,7,7,12,6
2025-12-07 08:00:00+00:00,10.25,95.4214,1001.7,11.126562,170.69014,100.0,9.0,7.4,169.0,35.2,2.9,21.0,2.0,21.567717,1765094400000,8,7,12,6
2025-12-07 09:00:00+00:00,10.45,95.74878,1001.3,11.503113,159.86362,100.0,7.9,6.2,173.0,32.9,3.0,27.0,1.7,20.711805,1765098000000,9,7,12,6
2025-12-07 10:00:00+00:00,11.0,95.44781,1000.5,13.841286,159.44388,100.0,6.8,5.0,164.0,27.9,2.4,35.0,1.5,21.180557,1765101600000,10,7,12,6
2025-12-07 11:00:00+00:00,11.7,95.78956,999.6,15.316933,177.30577,100.0,5.2,3.6,158.0,25.0,1.8,39.0,1.4,21.458334,1765105200000,11,7,12,6
2025-12-07 12:00:00+00:00,13.2,94.588104,998.9,16.59225,208.51115,100.0,4.7,3.1,153.0,22.0,1.4,47.0,1.3,21.423613,1765108800000,12,7,12,6
2025-12-07 13:00:00+00:00,13.9,93.082855,997.7,18.519018,207.81032,100.0,5.1,3.5,142.0,21.2,1.2,44.0,1.0,21.284721,1765112400000,13,7,12,6
2025-12-07 14:00:00+00:00,13.7,94.29961,997.2,20.385345,209.0545,100.0,4.7,3.2,134.0,16.8,1.0,48.0,0.8,21.215279,1765116000000,14,7,12,6
2025-12-07 15:00:00+00:00,14.05,92.78684,997.0,23.531172,219.41273,100.0,4.4,3.4,132.0,14.5,0.8,58.0,0.7,21.11111,1765119600000,15,7,12,6
2025-12-07 16:00:00+00:00,13.95,91.57399,996.9,24.967497,222.66266,100.0,6.6,3.7,131.0,13.3,0.8,61.0,0.7,21.111113,1765123200000,16,7,12,6
2025-12-07 17:00:00+00:00,14.1,85.474976,998.0,25.570139,234.74356,100.0,8.1,4.5,133.0,15.3,0.9,61.0,0.8,21.128471,1765126800000,17,7,12,6
2025-12-07 18:00:00+00:00,14.1,82.148125,999.6,23.667776,242.8504,100.0,6.8,4.4,133.0,15.4,1.2,58.0,0.8,22.78525,1765130400000,18,7,12,6
2025-12-07 19:00:00+00:00,13.0,79.039314,1001.2,22.666426,247.1001,46.0,5.6,3.7,138.0,14.4,1.4,58.0,0.8,24.118738,1765134000000,19,7,12,6
2025-12-07 20:00:00+00:00,11.75,78.32183,1002.6,19.83025,246.45995,100.0,5.3,3.3,136.0,12.1,1.5,56.0,0.8,25.220314,1765137600000,20,7,12,6
2025-12-07 21:00:00+00:00,11.2,77.706276,1003.8,17.71423,244.73694,59.0,5.2,3.5,139.0,13.3,1.7,56.0,0.8,25.742113,1765141200000,21,7,12,6
2025-12-07 22:00:00+00:00,11.05,79.832664,1004.7,15.496736,239.26459,100.0,5.9,3.1,142.0,14.3,1.6,57.0,0.8,26.437849,1765144800000,22,7,12,6
2025-12-07 23:00:00+00:00,10.75,82.555984,1005.6,14.628807,235.52773,73.0,6.0,3.2,142.0,13.8,1.3,56.0,0.8,26.959646,1765148400000,23,7,12,6
2025-12-08 00:00:00+00:00,10.55,85.09579,1006.0,13.14,221.112,100.0,6.7,4.2,142.0,11.4,1.3,54.0,1.1,26.84369,1765152000000,0,8,12,0
2025-12-08 01:00:00+00:00,10.35,88.0102,1006.2,13.1412325,216.08516,100.0,6.7,4.4,141.0,11.1,1.2,56.0,1.2,26.437849,1765155600000,1,8,12,0
2025-12-08 02:00:00+00:00,10.6,90.74632,1006.3,15.048042,216.73291,100.0,8.0,4.5,134.0,8.2,1.1,56.0,0.7,26.147959,1765159200000,2,8,12,0
2025-12-08 03:00:00+00:00,10.95,91.07595,1006.4,14.174356,220.36446,98.0,10.4,4.4,128.0,6.9,1.0,59.0,0.4,26.032003,1765162800000,3,8,12,0
2025-12-08 04:00:00+00:00,11.05,90.777596,1006.3,13.479583,214.11452,100.0,9.9,4.5,126.0,6.6,0.9,60.0,0.2,26.089981,1765166400000,4,8,12,0
2025-12-08 05:00:00+00:00,11.05,89.26574,1006.1,14.266632,209.4758,100.0,9.2,4.2,123.0,7.5,0.9,58.0,0.3,26.321892,1765170000000,5,8,12,0
2025-12-08 06:00:00+00:00,11.65,85.79,1006.3,14.757804,210.00484,100.0,8.8,4.0,124.0,11.3,1.2,56.0,0.6,26.437849,1765173600000,6,8,12,0
2025-12-08 07:00:00+00:00,11.65,87.83023,1006.6,15.898188,210.62993,100.0,8.0,4.3,128.0,15.0,1.7,56.0,1.2,26.379868,1765177200000,7,8,12,0
2025-12-08 08:00:00+00:00,12.1,88.45946,1007.2,15.3771,218.34561,100.0,8.3,4.6,138.0,24.1,2.0,48.0,1.9,26.379868,1765180800000,8,8,12,0
2025-12-08 09:00:00+00:00,12.35,86.72745,1007.5,14.731435,215.04945,100.0,9.0,5.4,142.0,26.3,2.3,47.0,2.4,26.032003,1765184400000,9,8,12,0
2025-12-08 10:00:00+00:00,12.8,80.89053,1008.1,15.659999,223.60289,100.0,9.5,5.1,144.0,23.8,2.4,47.0,2.5,25.510204,1765188000000,10,8,12,0
2025-12-08 11:00:00+00:00,13.0,79.305244,1008.3,15.629971,218.45374,100.0,8.5,4.8,142.0,22.4,2.3,48.0,2.4,24.988403,1765191600000,11,8,12,0
2025-12-08 12:00:00+00:00,13.8,82.11016,1008.4,15.443328,220.74608,100.0,8.1,4.9,138.0,20.3,1.9,48.0,2.0,24.350647,1765195200000,12,8,12,0
2025-12-08 13:00:00+00:00,13.5,81.526764,1008.7,14.905261,222.5529,100.0,8.3,5.2,137.0,20.0,1.7,49.0,2.1,23.654915,1765198800000,13,8,12,0
2025-12-08 14:00:00+00:00,13.45,81.2487,1008.6,15.3771,218.34561,100.0,8.7,5.3,140.0,19.9,1.6,50.0,2.2,23.133118,1765202400000,14,8,12,0
2025-12-08 15:00:00+00:00,12.8,85.908554,1009.0,16.485485,211.60745,100.0,9.0,5.4,145.0,20.8,1.6,48.0,2.4,22.78525,1765206000000,15,8,12,0
2025-12-08 16:00:00+00:00,12.5,87.90625,1009.3,16.024044,218.15727,100.0,8.8,5.6,150.0,22.9,1.6,48.0,2.5,22.321428,1765209600000,16,8,12,0
2025-12-08 17:00:00+00:00,12.45,87.609344,1009.5,15.489414,218.86778,100.0,8.7,5.3,157.0,28.5,2.1,44.0,3.2,22.321428,1765213200000,17,8,12,0
2025-12-08 18:00:00+00:00,12.7,88.21684,1009.8,14.584443,215.45555,100.0,8.9,6.4,166.0,34.6,2.1,43.0,3.0,22.147495,1765216800000,18,8,12,0
2025-12-08 19:00:00+00:00,12.5,88.49352,1010.2,13.356437,217.33327,99.0,9.7,6.4,161.0,33.9,2.3,44.0,2.8,21.915583,1765220400000,19,8,12,0
2025-12-08 20:00:00+00:00,12.15,90.25071,1010.6,12.245293,204.30453,100.0,7.2,5.5,152.0,30.2,2.5,47.0,2.3,21.683674,1765224000000,20,8,12,0
2025-12-08 21:00:00+00:00,12.0,92.06048,1010.0,9.854075,189.46225,100.0,6.4,5.4,147.0,30.8,2.6,46.0,2.4,21.625696,1765227600000,21,8,12,0
2025-12-08 22:00:00+00:00,12.1,92.37281,1009.6,8.82,180.0,100.0,5.2,4.1,139.0,24.4,1.9,45.0,1.8,21.451763,1765231200000,22,8,12,0
2025-12-08 23:00:00+00:00,12.4,92.39005,1008.8,14.761098,195.56157,100.0,5.7,3.7,129.0,18.1,1.5,43.0,1.5,21.161873,1765234800000,23,8,12,0
2025-12-09 00:00:00+00:00,13.3,87.68642,1008.8,18.38557,198.25766,100.0,6.5,5.0,122.0,10.4,0.9,54.0,1.2,20.871984,1765238400000,0,9,12,1
2025-12-09 01:00:00+00:00,13.25,86.24035,1008.2,17.076298,198.43504,100.0,7.0,4.8,121.0,7.4,0.9,55.0,0.8,21.21985,1765242000000,1,9,12,1
2025-12-09 02:00:00+00:00,13.1,85.08603,1007.7,17.688606,192.33908,100.0,6.2,4.7,119.0,7.0,0.8,57.0,0.7,21.857607,1765245600000,2,9,12,1
2025-12-09 03:00:00+00:00,12.7,86.76138,1007.1,19.023027,186.5197,100.0,5.6,4.2,119.0,6.4,0.8,57.0,0.5,22.669294,1765249200000,3,9,12,1
2025-12-09 04:00:00+00:00,12.4,88.19074,1006.4,21.815674,188.06316,100.0,5.3,3.6,119.0,5.9,0.6,56.0,0.3,23.423006,1765252800000,4,9,12,1
2025-12-09 05:00:00+00:00,12.2,88.467995,1005.8,23.910208,189.53316,100.0,5.1,3.5,117.0,5.9,0.6,58.0,0.2,23.944803,1765256400000,5,9,12,1
2025-12-09 06:00:00+00:00,12.1,87.577415,1005.2,23.652025,190.96783,100.0,4.3,3.2,118.0,7.4,0.7,59.0,0.4,24.640537,1765260000000,6,9,12,1
2025-12-09 07:00:00+00:00,12.2,84.98853,1004.7,22.702845,194.69736,100.0,5.0,3.5,121.0,8.6,1.0,59.0,0.9,25.452227,1765263600000,7,9,12,1
2025-12-09 08:00:00+00:00,12.35,83.312485,1004.2,22.706413,192.8244,100.0,6.4,4.2,127.0,16.6,1.4,56.0,1.7,26.379868,1765267200000,8,9,12,1
2025-12-09 09:00:00+00:00,12.95,80.36998,1004.2,20.275385,196.50444,100.0,7.3,4.4,130.0,16.7,1.6,54.0,2.0,26.495823,1765270800000,9,9,12,1
2025-12-09 10:00:00+00:00,13.85,74.53196,1004.1,20.256996,194.40672,100.0,7.8,4.9,129.0,15.9,1.6,52.0,2.2,26.437849,1765274400000,10,9,12,1
2025-12-09 11:00:00+00:00,14.25,69.7472,1003.7,21.749481,192.42593,100.0,9.9,5.4,128.0,13.5,1.5,55.0,2.1,26.147959,1765278000000,11,9,12,1
2025-12-09 12:00:00+00:00,14.25,73.60682,1003.0,21.976223,199.62234,100.0,11.1,5.8,126.0,12.0,1.3,57.0,1.8,26.032003,1765281600000,12,9,12,1
2025-12-09 13:00:00+00:00,14.25,73.60682,1002.7,23.741585,197.19862,99.0,11.4,6.3,126.0,10.7,1.3,59.0,1.9,26.089981,1765285200000,13,9,12,1
2025-12-09 14:00:00+00:00,14.35,74.36838,1002.3,21.347271,197.67114,100.0,11.2,6.5,128.0,13.2,1.3,56.0,2.0,26.147959,1765288800000,14,9,12,1
2025-12-09 15:00:00+00:00,14.2,76.10551,1001.7,22.775513,197.00293,100.0,9.7,5.5,129.0,13.1,1.1,56.0,1.4,25.974026,1765292400000,15,9,12,1
2025-12-09 16:00:00+00:00,14.2,81.61787,1001.8,24.880402,205.26727,100.0,8.3,5.2,129.0,13.2,0.9,55.0,1.4,25.800095,1765296000000,16,9,12,1
2025-12-09 17:00:00+00:00,14.25,84.369896,1002.1,24.94283,210.82187,100.0,8.0,5.0,130.0,15.8,0.9,55.0,1.1,25.742113,1765299600000,17,9,12,1
2025-12-09 18:00:00+00:00,14.4,84.1088,1002.4,23.185787,216.15828,99.0,8.6,4.5,135.0,16.6,1.0,56.0,1.6,25.800095,1765303200000,18,9,12,1
2025-12-09 19:00:00+00:00,13.7,80.47319,1003.4,22.159746,226.97493,80.0,10.0,4.5,133.0,17.5,1.2,55.0,1.6,26.032003,1765306800000,19,9,12,1
2025-12-09 20:00:00+00:00,13.05,78.78155,1004.4,20.241,226.08084,98.0,12.7,4.3,138.0,14.3,1.3,60.0,1.6,26.032003,1765310400000,20,9,12,1
2025-12-09 21:00:00+00:00,12.5,79.23275,1005.6,17.82091,224.18163,89.0,11.0,4.8,141.0,13.8,1.4,59.0,1.6,26.205936,1765314000000,21,9,12,1
2025-12-09 22:00:00+00:00,11.95,80.50284,1006.8,16.674063,224.56268,96.0,11.8,5.6,148.0,13.8,1.4,59.0,1.5,26.205936,1765317600000,22,9,12,1
2025-12-09 23:00:00+00:00,11.6,80.72758,1007.8,16.548256,224.11868,62.0,12.5,5.2,147.0,14.3,1.3,62.0,1.4,26.379868,1765321200000,23,9,12,1
